,Date,Price,Open,High,Low,Vol.,Change %,Month,Year,Real_GDP,CPI,inflation_rate,PALLFNFINDEXM
2202,2014-12-24,2.8635,2.8785,2.8785,2.86,0.06,0.42,12.0,2014.0,18261.714,234.812,1.62222297740821,234.812
2203,2014-12-23,2.8755,2.884,2.8865,2.87,0.1,0.19,12.0,2014.0,18261.714,234.812,1.62222297740821,234.812
2204,2014-12-22,2.881,2.8965,2.9065,2.8805,0.1,0.4,12.0,2014.0,18261.714,234.812,1.62222297740821,234.812
2205,2014-12-19,2.8925,2.864,2.9055,2.864,0.07,1.14,12.0,2014.0,18261.714,234.812,1.62222297740821,234.812
2206,2014-12-18,2.86,2.865,2.89,2.8495,0.43,0.59,12.0,2014.0,18261.714,234.812,1.62222297740821,234.812
2207,2014-12-17,2.877,2.87,2.8985,2.8355,0.11,0.35,12.0,2014.0,18261.714,234.812,1.62222297740821,234.812
2208,2014-12-16,2.867,2.865,2.8795,2.8525,0.1,0.71,12.0,2014.0,18261.714,234.812,1.62222297740821,234.812
2209,2014-12-15,2.8875,2.938,2.9495,2.8755,0.09,1.84,12.0,2014.0,18261.714,234.812,1.62222297740821,234.812
2210,2014-12-12,2.9415,2.9295,2.944,2.9295,0.14,0.38,12.0,2014.0,18261.714,234.812,1.62222297740821,234.812
2211,2014-12-11,2.9305,2.91,2.9385,2.91,0.08,0.96,12.0,2014.0,18261.714,234.812,1.62222297740821,234.812
2212,2014-12-10,2.9025,2.926,2.9325,2.9015,0.05,1.12,12.0,2014.0,18261.714,234.812,1.62222297740821,234.812
2213,2014-12-09,2.9355,2.885,2.9515,2.881,0.12,1.38,12.0,2014.0,18261.714,234.812,1.62222297740821,234.812
2214,2014-12-08,2.8955,2.9035,2.9075,2.894,0.09,0.62,12.0,2014.0,18261.714,234.812,1.62222297740821,234.812
2215,2014-12-05,2.9135,2.9425,2.9425,2.9115,0.19,0.34,12.0,2014.0,18261.714,234.812,1.62222297740821,234.812
2216,2014-12-04,2.9235,2.9315,2.9315,2.9185,0.09,1.48,12.0,2014.0,18261.714,234.812,1.62222297740821,234.812
2217,2014-12-03,2.881,2.89,2.89,2.873,0.2,0.74,12.0,2014.0,18261.714,234.812,1.62222297740821,234.812
2218,2014-12-02,2.9025,2.8895,2.902,2.865,0.11,0.27,12.0,2014.0,18261.714,234.812,1.62222297740821,234.812
2219,2014-12-01,2.9105,2.8185,2.9165,2.7945,0.28,1.91,12.0,2014.0,18261.714,234.812,1.62222297740821,234.812
2220,2014-11-28,2.856,2.941,2.941,2.8555,0.22,3.61,11.0,2014.0,18261.714,234.812,1.62222297740821,234.812
2221,2014-11-26,2.963,2.96,2.974,2.95,0.22,0.35,11.0,2014.0,18261.714,234.812,1.62222297740821,234.812
2222,2014-11-25,2.9735,3.0135,3.027,2.9605,3.25,1.15,11.0,2014.0,18261.714,234.812,1.62222297740821,234.812
2223,2014-11-24,3.008,3.038,3.0495,3.0035,0.37,0.84,11.0,2014.0,18261.714,234.812,1.62222297740821,234.812
2224,2014-11-21,3.0335,3.0225,3.077,3.014,0.32,0.46,11.0,2014.0,18261.714,234.812,1.62222297740821,234.812
2225,2014-11-20,3.0195,3.0285,3.0295,3.0,0.2,0.74,11.0,2014.0,18261.714,234.812,1.62222297740821,234.812
2226,2014-11-19,3.042,3.0075,3.0455,2.99,0.31,1.37,11.0,2014.0,18261.714,234.812,1.62222297740821,234.812
2227,2014-11-18,3.001,3.0285,3.0395,2.995,0.2,1.22,11.0,2014.0,18261.714,234.812,1.62222297740821,234.812
2228,2014-11-17,3.038,3.043,3.0475,3.0265,0.16,0.21,11.0,2014.0,18261.714,234.812,1.62222297740821,234.812
2229,2014-11-14,3.0445,2.9975,3.047,2.9885,0.2,1.64,11.0,2014.0,18261.714,234.812,1.62222297740821,234.812
2230,2014-11-13,2.9955,3.021,3.05,2.988,0.09,1.01,11.0,2014.0,18261.714,234.812,1.62222297740821,234.812
2231,2014-11-12,3.026,3.036,3.0415,3.0235,0.09,0.3,11.0,2014.0,18261.714,234.812,1.62222297740821,234.812
2232,2014-11-11,3.035,3.018,3.0445,2.992,0.18,0.48,11.0,2014.0,18261.714,234.812,1.62222297740821,234.812
2233,2014-11-10,3.0205,3.0335,3.049,3.015,0.24,0.54,11.0,2014.0,18261.714,234.812,1.62222297740821,234.812
2234,2014-11-07,3.037,3.0195,3.045,3.011,0.07,0.7,11.0,2014.0,18261.714,234.812,1.62222297740821,234.812
2235,2014-11-06,3.016,3.006,3.02,2.9975,0.13,0.28,11.0,2014.0,18261.714,234.812,1.62222297740821,234.812
2236,2014-11-05,3.0075,3.011,3.0135,2.966,0.17,0.36,11.0,2014.0,18261.714,234.812,1.62222297740821,234.812
2237,2014-11-04,3.0185,3.0575,3.0685,3.004,0.37,1.53,11.0,2014.0,18261.714,234.812,1.62222297740821,234.812
2238,2014-11-03,3.0655,3.0455,3.069,3.041,0.11,0.61,11.0,2014.0,18261.714,234.812,1.62222297740821,234.812
2239,2014-10-31,3.047,3.058,3.089,3.04,0.16,0.46,10.0,2014.0,18261.714,237.433,1.62222297740821,237.433
2240,2014-10-30,3.061,3.0825,3.0825,3.04,0.07,1.4,10.0,2014.0,18261.714,237.433,1.62222297740821,237.433
2241,2014-10-29,3.1045,3.09,3.114,3.0725,45.39,0.37,10.0,2014.0,18261.714,237.433,1.62222297740821,237.433
2242,2014-10-28,3.093,3.059,3.096,3.0555,41.66,0.95,10.0,2014.0,18261.714,237.433,1.62222297740821,237.433
2243,2014-10-27,3.064,3.044,3.074,3.0265,42.66,0.76,10.0,2014.0,18261.714,237.433,1.62222297740821,237.433
2244,2014-10-24,3.041,3.035,3.059,3.0295,30.53,0.03,10.0,2014.0,18261.714,237.433,1.62222297740821,237.433
2245,2014-10-23,3.04,3.0135,3.049,3.009,33.87,0.75,10.0,2014.0,18261.714,237.433,1.62222297740821,237.433
2246,2014-10-22,3.0175,3.029,3.045,3.011,32.43,0.35,10.0,2014.0,18261.714,237.433,1.62222297740821,237.433
2247,2014-10-21,3.028,2.9865,3.0355,2.9745,42.98,1.34,10.0,2014.0,18261.714,237.433,1.62222297740821,237.433
2248,2014-10-20,2.988,3.0085,3.0175,2.967,31.73,0.52,10.0,2014.0,18261.714,237.433,1.62222297740821,237.433
2249,2014-10-17,3.0035,2.9855,3.0125,2.9515,44.46,0.74,10.0,2014.0,18261.714,237.433,1.62222297740821,237.433
2250,2014-10-16,2.9815,3.0135,3.0265,2.9525,79.23,0.91,10.0,2014.0,18261.714,237.433,1.62222297740821,237.433
2251,2014-10-15,3.009,3.0805,3.085,2.9925,77.03,2.62,10.0,2014.0,18261.714,237.433,1.62222297740821,237.433
2252,2014-10-14,3.09,3.0415,3.1045,3.032,62.85,1.63,10.0,2014.0,18261.714,237.433,1.62222297740821,237.433
2253,2014-10-13,3.0405,3.032,3.0545,3.021,46.79,0.18,10.0,2014.0,18261.714,237.433,1.62222297740821,237.433
2254,2014-10-10,3.035,3.03,3.043,2.9895,65.32,0.17,10.0,2014.0,18261.714,237.433,1.62222297740821,237.433
2255,2014-10-09,3.03,3.024,3.059,3.0185,57.72,0.88,10.0,2014.0,18261.714,237.433,1.62222297740821,237.433
2256,2014-10-08,3.0035,3.0325,3.049,2.996,67.26,1.17,10.0,2014.0,18261.714,237.433,1.62222297740821,237.433
2257,2014-10-07,3.039,3.0415,3.0435,3.0175,32.82,0.12,10.0,2014.0,18261.714,237.433,1.62222297740821,237.433
2258,2014-10-06,3.0355,3.0015,3.0435,2.991,34.11,1.23,10.0,2014.0,18261.714,237.433,1.62222297740821,237.433
2259,2014-10-03,2.9985,3.0085,3.017,2.9915,31.59,0.0,10.0,2014.0,18261.714,237.433,1.62222297740821,237.433
2260,2014-10-02,2.9985,3.025,3.0395,2.9855,50.42,1.24,10.0,2014.0,18261.714,237.433,1.62222297740821,237.433
2261,2014-10-01,3.036,3.007,3.049,3.0,44.75,0.95,10.0,2014.0,18261.714,237.433,1.62222297740821,237.433
2262,2014-09-30,3.0075,3.043,3.06,3.006,53.92,1.6,9.0,2014.0,18261.714,237.433,1.62222297740821,237.433
2263,2014-09-29,3.0565,3.037,3.0675,3.0125,49.88,0.74,9.0,2014.0,18261.714,237.433,1.62222297740821,237.433
2264,2014-09-26,3.034,3.034,3.049,3.031,0.46,0.13,9.0,2014.0,18261.714,237.433,1.62222297740821,237.433
2265,2014-09-25,3.03,3.05,3.051,3.025,0.69,0.75,9.0,2014.0,18261.714,237.433,1.62222297740821,237.433
2266,2014-09-24,3.053,3.03,3.06,3.025,0.28,0.61,9.0,2014.0,18261.714,237.433,1.62222297740821,237.433
2267,2014-09-23,3.0345,3.051,3.051,3.0315,0.21,0.12,9.0,2014.0,18261.714,237.433,1.62222297740821,237.433
2268,2014-09-22,3.038,3.07,3.07,3.03,0.26,1.71,9.0,2014.0,18261.714,237.433,1.62222297740821,237.433
2269,2014-09-19,3.091,3.0935,3.105,3.078,0.27,0.08,9.0,2014.0,18261.714,237.433,1.62222297740821,237.433
2270,2014-09-18,3.0935,3.1315,3.136,3.091,0.14,1.54,9.0,2014.0,18261.714,237.433,1.62222297740821,237.433
2271,2014-09-17,3.142,3.1575,3.1575,3.136,0.11,0.68,9.0,2014.0,18261.714,237.433,1.62222297740821,237.433
2272,2014-09-16,3.1635,3.096,3.205,3.083,0.31,2.56,9.0,2014.0,18261.714,237.433,1.62222297740821,237.433
2273,2014-09-15,3.0845,3.0895,3.0895,3.0645,0.36,0.66,9.0,2014.0,18261.714,237.433,1.62222297740821,237.433
2274,2014-09-12,3.105,3.097,3.1065,3.079,0.12,0.47,9.0,2014.0,18261.714,237.433,1.62222297740821,237.433
2275,2014-09-11,3.0905,3.09,3.112,3.062,0.21,0.58,9.0,2014.0,18261.714,237.433,1.62222297740821,237.433
2276,2014-09-10,3.1085,3.102,3.115,3.0925,0.13,0.29,9.0,2014.0,18261.714,237.433,1.62222297740821,237.433
2277,2014-09-09,3.0995,3.159,3.159,3.092,0.34,2.08,9.0,2014.0,18261.714,237.433,1.62222297740821,237.433
2278,2014-09-08,3.1655,3.199,3.206,3.1615,0.22,0.05,9.0,2014.0,18261.714,237.433,1.62222297740821,237.433
2279,2014-09-05,3.167,3.1545,3.167,3.1485,0.05,0.59,9.0,2014.0,18261.714,237.433,1.62222297740821,237.433
2280,2014-09-04,3.1485,3.135,3.1705,3.131,0.24,0.77,9.0,2014.0,18261.714,237.433,1.62222297740821,237.433
2281,2014-09-03,3.1245,3.1535,3.1585,3.123,0.36,0.81,9.0,2014.0,18261.714,237.433,1.62222297740821,237.433
2282,2014-09-02,3.15,3.149,3.1665,3.1405,0.44,0.1,9.0,2014.0,18261.714,237.433,1.62222297740821,237.433
2283,2014-08-29,3.153,3.14,3.168,3.14,0.22,0.29,8.0,2014.0,18261.714,237.852,1.62222297740821,237.852
2284,2014-08-28,3.144,3.1975,3.198,3.137,0.5,1.3,8.0,2014.0,18261.714,237.852,1.62222297740821,237.852
2285,2014-08-27,3.1855,3.1955,3.1985,3.1785,0.35,0.38,8.0,2014.0,18261.714,237.852,1.62222297740821,237.852
2286,2014-08-26,3.1975,3.217,3.22,3.192,0.46,0.88,8.0,2014.0,18261.714,237.852,1.62222297740821,237.852
2287,2014-08-25,3.226,3.2115,3.2325,3.203,0.28,0.44,8.0,2014.0,18261.714,237.852,1.62222297740821,237.852
2288,2014-08-22,3.212,3.182,3.214,3.1775,0.12,0.91,8.0,2014.0,18261.714,237.852,1.62222297740821,237.852
2289,2014-08-21,3.183,3.1725,3.19,3.1605,0.16,0.05,8.0,2014.0,18261.714,237.852,1.62222297740821,237.852
2290,2014-08-20,3.1845,3.0985,3.185,3.098,0.4,2.66,8.0,2014.0,18261.714,237.852,1.62222297740821,237.852
2291,2014-08-19,3.102,3.128,3.132,3.1005,1.09,0.58,8.0,2014.0,18261.714,237.852,1.62222297740821,237.852
2292,2014-08-18,3.12,3.112,3.134,3.107,0.55,0.22,8.0,2014.0,18261.714,237.852,1.62222297740821,237.852
2293,2014-08-15,3.113,3.096,3.1175,3.082,0.36,0.39,8.0,2014.0,18261.714,237.852,1.62222297740821,237.852
2294,2014-08-14,3.101,3.117,3.127,3.095,0.65,0.66,8.0,2014.0,18261.714,237.852,1.62222297740821,237.852
2295,2014-08-13,3.1215,3.155,3.155,3.12,1.52,1.28,8.0,2014.0,18261.714,237.852,1.62222297740821,237.852
2296,2014-08-12,3.162,3.172,3.194,3.153,0.55,0.58,8.0,2014.0,18261.714,237.852,1.62222297740821,237.852
2297,2014-08-11,3.1805,3.1875,3.228,3.176,0.4,0.03,8.0,2014.0,18261.714,237.852,1.62222297740821,237.852
2298,2014-08-08,3.1795,3.181,3.1865,3.1675,0.53,0.06,8.0,2014.0,18261.714,237.852,1.62222297740821,237.852
2299,2014-08-07,3.1815,3.181,3.1865,3.1645,0.56,0.33,8.0,2014.0,18261.714,237.852,1.62222297740821,237.852
2300,2014-08-06,3.171,3.2075,3.209,3.1665,0.17,1.23,8.0,2014.0,18261.714,237.852,1.62222297740821,237.852
2301,2014-08-05,3.2105,3.2465,3.25,3.2045,0.13,1.22,8.0,2014.0,18261.714,237.852,1.62222297740821,237.852
2302,2014-08-04,3.25,3.2165,3.253,3.2125,0.07,0.92,8.0,2014.0,18261.714,237.852,1.62222297740821,237.852
2303,2014-08-01,3.2205,3.235,3.257,3.216,0.11,0.48,8.0,2014.0,18261.714,237.852,1.62222297740821,237.852
2304,2014-07-31,3.236,3.237,3.257,3.237,0.08,0.31,7.0,2014.0,18261.714,238.25,1.62222297740821,238.25
2305,2014-07-30,3.246,3.2165,3.25,3.2165,0.09,0.84,7.0,2014.0,18261.714,238.25,1.62222297740821,238.25
2306,2014-07-29,3.219,3.2445,3.2545,3.2145,34.47,0.76,7.0,2014.0,18261.714,238.25,1.62222297740821,238.25
2307,2014-07-28,3.2435,3.247,3.252,3.226,32.31,0.09,7.0,2014.0,18261.714,238.25,1.62222297740821,238.25
2308,2014-07-25,3.2405,3.2645,3.279,3.238,41.6,0.8,7.0,2014.0,18261.714,238.25,1.62222297740821,238.25
2309,2014-07-24,3.2665,3.206,3.269,3.202,58.54,1.86,7.0,2014.0,18261.714,238.25,1.62222297740821,238.25
2310,2014-07-23,3.207,3.2055,3.218,3.192,30.73,0.03,7.0,2014.0,18261.714,238.25,1.62222297740821,238.25
2311,2014-07-22,3.208,3.198,3.236,3.196,42.99,0.28,7.0,2014.0,18261.714,238.25,1.62222297740821,238.25
2312,2014-07-21,3.199,3.1875,3.204,3.1735,36.81,0.46,7.0,2014.0,18261.714,238.25,1.62222297740821,238.25
2313,2014-07-18,3.1845,3.2165,3.219,3.1675,45.36,1.12,7.0,2014.0,18261.714,238.25,1.62222297740821,238.25
2314,2014-07-17,3.2205,3.216,3.226,3.202,38.52,0.19,7.0,2014.0,18261.714,238.25,1.62222297740821,238.25
2315,2014-07-16,3.2145,3.247,3.256,3.2095,41.02,1.08,7.0,2014.0,18261.714,238.25,1.62222297740821,238.25
2316,2014-07-15,3.2495,3.2535,3.261,3.2235,44.63,0.02,7.0,2014.0,18261.714,238.25,1.62222297740821,238.25
2317,2014-07-14,3.249,3.2705,3.2945,3.2435,35.27,0.61,7.0,2014.0,18261.714,238.25,1.62222297740821,238.25
2318,2014-07-11,3.269,3.271,3.2745,3.2465,37.51,0.06,7.0,2014.0,18261.714,238.25,1.62222297740821,238.25
2319,2014-07-10,3.267,3.2535,3.2765,3.233,43.79,0.58,7.0,2014.0,18261.714,238.25,1.62222297740821,238.25
2320,2014-07-09,3.248,3.2615,3.2755,3.246,40.51,0.28,7.0,2014.0,18261.714,238.25,1.62222297740821,238.25
2321,2014-07-08,3.257,3.2585,3.294,3.2485,46.42,0.12,7.0,2014.0,18261.714,238.25,1.62222297740821,238.25
2322,2014-07-07,3.261,3.2755,3.286,3.237,48.97,0.56,7.0,2014.0,18261.714,238.25,1.62222297740821,238.25
2323,2014-07-03,3.2795,3.259,3.282,3.2465,46.93,0.44,7.0,2014.0,18261.714,238.25,1.62222297740821,238.25
2324,2014-07-02,3.265,3.204,3.2665,3.183,52.82,1.9,7.0,2014.0,18261.714,238.25,1.62222297740821,238.25
2325,2014-07-01,3.204,3.203,3.2135,3.194,36.05,0.02,7.0,2014.0,18261.714,238.25,1.62222297740821,238.25
2326,2014-06-30,3.2035,3.165,3.2105,3.162,43.91,1.12,6.0,2014.0,18261.714,238.25,1.62222297740821,238.25
2327,2014-06-27,3.168,3.172,3.1895,3.162,40.49,0.02,6.0,2014.0,18261.714,238.25,1.62222297740821,238.25
2328,2014-06-26,3.1685,3.1675,3.1735,3.1515,0.92,0.09,6.0,2014.0,18261.714,238.25,1.62222297740821,238.25
2329,2014-06-25,3.1655,3.144,3.1685,3.1225,0.68,0.64,6.0,2014.0,18261.714,238.25,1.62222297740821,238.25
2330,2014-06-24,3.1455,3.135,3.149,3.1285,0.44,0.06,6.0,2014.0,18261.714,238.25,1.62222297740821,238.25
2331,2014-06-23,3.1435,3.1245,3.1515,3.1245,0.36,0.93,6.0,2014.0,18261.714,238.25,1.62222297740821,238.25
2332,2014-06-20,3.1145,3.0775,3.1185,3.0775,0.45,1.27,6.0,2014.0,18261.714,238.25,1.62222297740821,238.25
2333,2014-06-19,3.0755,3.066,3.075,3.048,0.38,0.47,6.0,2014.0,18261.714,238.25,1.62222297740821,238.25
2334,2014-06-18,3.061,3.0645,3.0715,3.0535,0.27,0.02,6.0,2014.0,18261.714,238.25,1.62222297740821,238.25
2335,2014-06-17,3.0605,3.0445,3.063,3.041,0.35,0.44,6.0,2014.0,18261.714,238.25,1.62222297740821,238.25
2336,2014-06-16,3.047,3.0265,3.056,3.0265,0.12,0.59,6.0,2014.0,18261.714,238.25,1.62222297740821,238.25
2337,2014-06-13,3.029,3.019,3.041,3.019,0.6,0.38,6.0,2014.0,18261.714,238.25,1.62222297740821,238.25
2338,2014-06-12,3.0175,3.0375,3.045,3.013,0.31,0.74,6.0,2014.0,18261.714,238.25,1.62222297740821,238.25
2339,2014-06-11,3.04,3.047,3.0625,3.0325,0.2,0.39,6.0,2014.0,18261.714,238.25,1.62222297740821,238.25
2340,2014-06-10,3.052,3.042,3.057,3.022,0.24,0.33,6.0,2014.0,18261.714,238.25,1.62222297740821,238.25
2341,2014-06-09,3.042,3.043,3.0515,3.02,0.54,0.28,6.0,2014.0,18261.714,238.25,1.62222297740821,238.25
2342,2014-06-06,3.0505,3.0845,3.0845,3.0375,0.3,1.26,6.0,2014.0,18261.714,238.25,1.62222297740821,238.25
2343,2014-06-05,3.0895,3.09,3.101,3.079,0.36,0.05,6.0,2014.0,18261.714,238.25,1.62222297740821,238.25
2344,2014-06-04,3.091,3.12,3.12,3.085,0.61,1.4,6.0,2014.0,18261.714,238.25,1.62222297740821,238.25
2345,2014-06-03,3.135,3.1355,3.1375,3.126,0.19,1.04,6.0,2014.0,18261.714,238.25,1.62222297740821,238.25
2346,2014-06-02,3.168,3.162,3.1685,3.157,0.09,1.52,6.0,2014.0,18261.714,238.25,1.62222297740821,238.25
2347,2014-05-30,3.1205,3.14,3.1525,3.1205,0.06,0.67,5.0,2014.0,18261.714,237.9,1.62222297740821,237.9
2348,2014-05-29,3.1415,3.17,3.17,3.14,0.19,1.01,5.0,2014.0,18261.714,237.9,1.62222297740821,237.9
2349,2014-05-28,3.1735,3.171,3.1905,3.1605,28.67,0.13,5.0,2014.0,18261.714,237.9,1.62222297740821,237.9
2350,2014-05-27,3.1775,3.1655,3.1925,3.164,37.96,0.32,5.0,2014.0,18261.714,237.9,1.62222297740821,237.9
2351,2014-05-23,3.1675,3.137,3.1755,3.136,28.68,0.81,5.0,2014.0,18261.714,237.9,1.62222297740821,237.9
2352,2014-05-22,3.142,3.128,3.155,3.12,41.97,0.61,5.0,2014.0,18261.714,237.9,1.62222297740821,237.9
2353,2014-05-21,3.123,3.1435,3.148,3.0985,40.53,0.7,5.0,2014.0,18261.714,237.9,1.62222297740821,237.9
2354,2014-05-20,3.145,3.162,3.1775,3.123,35.7,0.69,5.0,2014.0,18261.714,237.9,1.62222297740821,237.9
2355,2014-05-19,3.167,3.1445,3.184,3.1405,33.83,0.64,5.0,2014.0,18261.714,237.9,1.62222297740821,237.9
2356,2014-05-16,3.147,3.1445,3.1595,3.1275,34.86,0.08,5.0,2014.0,18261.714,237.9,1.62222297740821,237.9
2357,2014-05-15,3.1445,3.153,3.171,3.141,40.4,0.49,5.0,2014.0,18261.714,237.9,1.62222297740821,237.9
2358,2014-05-14,3.16,3.136,3.178,3.1225,44.94,0.78,5.0,2014.0,18261.714,237.9,1.62222297740821,237.9
2359,2014-05-13,3.1355,3.1425,3.154,3.122,39.86,0.44,5.0,2014.0,18261.714,237.9,1.62222297740821,237.9
2360,2014-05-12,3.1495,3.085,3.1555,3.084,55.56,2.16,5.0,2014.0,18261.714,237.9,1.62222297740821,237.9
2361,2014-05-09,3.083,3.0595,3.089,3.0525,38.35,0.67,5.0,2014.0,18261.714,237.9,1.62222297740821,237.9
2362,2014-05-08,3.0625,3.037,3.0695,3.0275,38.25,0.99,5.0,2014.0,18261.714,237.9,1.62222297740821,237.9
2363,2014-05-07,3.0325,3.056,3.062,3.0155,40.4,0.8,5.0,2014.0,18261.714,237.9,1.62222297740821,237.9
2364,2014-05-06,3.057,3.053,3.066,3.0475,25.21,0.11,5.0,2014.0,18261.714,237.9,1.62222297740821,237.9
2365,2014-05-05,3.0535,3.073,3.082,3.0485,18.67,0.54,5.0,2014.0,18261.714,237.9,1.62222297740821,237.9
2366,2014-05-02,3.07,3.026,3.0785,3.0135,36.86,1.61,5.0,2014.0,18261.714,237.9,1.62222297740821,237.9
2367,2014-05-01,3.0215,3.0175,3.034,3.003,28.77,0.2,5.0,2014.0,18261.714,237.9,1.62222297740821,237.9
2368,2014-04-30,3.0275,3.074,3.0795,3.015,51.01,1.48,4.0,2014.0,18261.714,237.072,1.62222297740821,237.072
2369,2014-04-29,3.073,3.0935,3.0985,3.0665,40.1,1.0,4.0,2014.0,18261.714,237.072,1.62222297740821,237.072
2370,2014-04-28,3.104,3.107,3.1185,3.0915,0.61,0.13,4.0,2014.0,18261.714,237.072,1.62222297740821,237.072
2371,2014-04-25,3.108,3.0965,3.1135,3.0895,0.47,0.15,4.0,2014.0,18261.714,237.072,1.62222297740821,237.072
2372,2014-04-24,3.1035,3.051,3.11,3.051,1.1,1.72,4.0,2014.0,18261.714,237.072,1.62222297740821,237.072
2373,2014-04-23,3.051,3.0465,3.055,3.0315,0.41,0.13,4.0,2014.0,18261.714,237.072,1.62222297740821,237.072
2374,2014-04-22,3.047,3.0265,3.0525,3.0215,0.29,0.21,4.0,2014.0,18261.714,237.072,1.62222297740821,237.072
2375,2014-04-21,3.0405,3.0325,3.049,3.03,0.25,0.08,4.0,2014.0,18261.714,237.072,1.62222297740821,237.072
2376,2014-04-17,3.043,3.03,3.0505,3.0215,0.15,0.68,4.0,2014.0,18261.714,237.072,1.62222297740821,237.072
2377,2014-04-16,3.0225,2.99,3.053,2.985,0.37,1.17,4.0,2014.0,18261.714,237.072,1.62222297740821,237.072
2378,2014-04-15,2.9875,3.043,3.043,2.962,0.77,1.94,4.0,2014.0,18261.714,237.072,1.62222297740821,237.072
2379,2014-04-14,3.0465,3.0405,3.055,3.0375,0.39,0.2,4.0,2014.0,18261.714,237.072,1.62222297740821,237.072
2380,2014-04-11,3.0405,3.0375,3.0675,3.0305,0.41,0.03,4.0,2014.0,18261.714,237.072,1.62222297740821,237.072
2381,2014-04-10,3.0415,3.0415,3.042,3.0175,0.58,0.33,4.0,2014.0,18261.714,237.072,1.62222297740821,237.072
2382,2014-04-09,3.0315,3.047,3.0475,3.003,0.55,0.46,4.0,2014.0,18261.714,237.072,1.62222297740821,237.072
2383,2014-04-08,3.0455,3.03,3.056,3.025,0.45,0.23,4.0,2014.0,18261.714,237.072,1.62222297740821,237.072
2384,2014-04-07,3.0385,3.0,3.0525,2.9815,0.41,0.55,4.0,2014.0,18261.714,237.072,1.62222297740821,237.072
2385,2014-04-04,3.022,3.0345,3.0595,3.015,0.2,0.17,4.0,2014.0,18261.714,237.072,1.62222297740821,237.072
2386,2014-04-03,3.027,3.0305,3.0365,3.008,0.27,0.57,4.0,2014.0,18261.714,237.072,1.62222297740821,237.072
2387,2014-04-02,3.0445,3.037,3.071,3.0365,0.22,0.36,4.0,2014.0,18261.714,237.072,1.62222297740821,237.072
2388,2014-04-01,3.0335,3.033,3.0385,3.019,0.15,0.3,4.0,2014.0,18261.714,237.072,1.62222297740821,237.072
2389,2014-03-31,3.0245,3.025,3.043,3.02,0.42,0.49,3.0,2014.0,18261.714,237.072,1.62222297740821,237.072
2390,2014-03-28,3.0395,3.0115,3.043,3.0035,0.38,1.55,3.0,2014.0,18261.714,237.072,1.62222297740821,237.072
2391,2014-03-27,2.993,2.964,3.002,2.9625,42.11,0.93,3.0,2014.0,18261.714,237.072,1.62222297740821,237.072
2392,2014-03-26,2.9655,2.9935,3.013,2.9595,46.1,1.33,3.0,2014.0,18261.714,237.072,1.62222297740821,237.072
2393,2014-03-25,3.0055,2.9435,3.019,2.9395,62.19,2.04,3.0,2014.0,18261.714,237.072,1.62222297740821,237.072
2394,2014-03-24,2.9455,2.947,2.969,2.921,43.42,0.17,3.0,2014.0,18261.714,237.072,1.62222297740821,237.072
2395,2014-03-21,2.9505,2.9315,2.98,2.917,44.53,0.75,3.0,2014.0,18261.714,237.072,1.62222297740821,237.072
2396,2014-03-20,2.9285,2.9795,2.996,2.9135,64.66,1.96,3.0,2014.0,18261.714,237.072,1.62222297740821,237.072
2397,2014-03-19,2.987,2.951,2.998,2.877,107.68,1.2,3.0,2014.0,18261.714,237.072,1.62222297740821,237.072
2398,2014-03-18,2.9515,2.95,2.9925,2.939,48.32,0.02,3.0,2014.0,18261.714,237.072,1.62222297740821,237.072
2399,2014-03-17,2.952,2.9445,2.986,2.9215,50.71,0.05,3.0,2014.0,18261.714,237.072,1.62222297740821,237.072
2400,2014-03-14,2.9505,2.916,2.9625,2.912,46.58,0.94,3.0,2014.0,18261.714,237.072,1.62222297740821,237.072
2401,2014-03-13,2.923,2.956,2.977,2.9145,60.24,1.32,3.0,2014.0,18261.714,237.072,1.62222297740821,237.072
2402,2014-03-12,2.962,2.95,2.9815,2.908,93.72,0.34,3.0,2014.0,18261.714,237.072,1.62222297740821,237.072
2403,2014-03-11,2.952,3.042,3.057,2.942,82.36,2.62,3.0,2014.0,18261.714,237.072,1.62222297740821,237.072
2404,2014-03-10,3.0315,3.0775,3.0775,2.9955,79.36,1.65,3.0,2014.0,18261.714,237.072,1.62222297740821,237.072
2405,2014-03-07,3.0825,3.217,3.22,3.077,94.14,4.21,3.0,2014.0,18261.714,237.072,1.62222297740821,237.072
2406,2014-03-06,3.218,3.2015,3.219,3.194,32.41,0.48,3.0,2014.0,18261.714,237.072,1.62222297740821,237.072
2407,2014-03-05,3.2025,3.211,3.2355,3.201,35.57,0.37,3.0,2014.0,18261.714,237.072,1.62222297740821,237.072
2408,2014-03-04,3.2145,3.1725,3.222,3.166,51.13,1.34,3.0,2014.0,18261.714,237.072,1.62222297740821,237.072
2409,2014-03-03,3.172,3.1895,3.1975,3.1565,46.02,0.49,3.0,2014.0,18261.714,237.072,1.62222297740821,237.072
2410,2014-02-28,3.1875,3.2045,3.212,3.178,44.34,0.42,2.0,2014.0,18261.714,237.072,1.62222297740821,237.072
2411,2014-02-27,3.201,3.1965,3.2135,3.1835,49.75,0.96,2.0,2014.0,18261.714,237.072,1.62222297740821,237.072
2412,2014-02-26,3.232,3.235,3.2565,3.208,0.61,0.39,2.0,2014.0,18261.714,237.072,1.62222297740821,237.072
